match_type,race_id,platform_a,platform_b,question_a,question_b,market_id_a,market_id_b,implied_prob_a,implied_prob_b,settle_date,category,url_a,url_b,volume_a,volume_b,fuzzy_score
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — Japan,Will Japan recognize Palestine before 2027?,KXRECOGPALESTINE-27-JAP,93747925421850041253162608689384881978335585009417855471648896512595953733092,0.06,0.1,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-japan-recognize-palestine-before-2027,14537.92,48996.358313,94.9
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — New Zealand,Will New Zealand recognize Palestine before 2027?,KXRECOGPALESTINE-27-NZ,65570926759968481664272006070778261573308784359007307417544721102990194386816,0.09,0.115,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-new-zealand-recognize-palestine-before-2027,9858.64,124536.46644500006,95.6
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — Germany,Will Germany recognize Palestine before 2027?,KXRECOGPALESTINE-27-GER,21932159496158844457790243656976073986638859993142115623608466574306792348767,0.046,0.044,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-germany-recognize-palestine-before-2027,6528.04,130206.306487,95.1
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — The Netherlands,Will The Netherlands recognize Palestine before 2027?,KXRECOGPALESTINE-27-DUT,67289858866759555330449286775362832378193973230368657902755847806096722848893,0.09,0.085,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-the-netherlands-recognize-palestine-before-2027,5796.53,62747.15454599999,91.5
fuzzy,,kalshi,polymarket,Tallahassee Mayoral Election — Jeremy Matlow,Will Jeremy Matlow win the Tallahassee mayoral election?,KXTALLAHASSEEMAYOR-26-JMAT,102973941873769418172929257631613564719225183473284062910398283847994626010365,0.45,0.396,2027-08-18,Elections,https://kalshi.com/markets/kxtallahasseemayor/kxtallahasseemayor-26,https://polymarket.com/event/tallahassee-mayoral-election-winner-20260602161603006/will-jeremy-matlow-win-the-tallahassee-mayoral-election-20260602161659081,6272.62,12960.451902999996,91.3
fuzzy,,kalshi,polymarket,Tallahassee Mayoral Election — Loranne Ausley,Will Loranne Ausley win the Tallahassee mayoral election?,KXTALLAHASSEEMAYOR-26-LAUS,52979432088030338160082934247919747223639134049023624015993061834970211247773,0.54,0.505,2027-08-18,Elections,https://kalshi.com/markets/kxtallahasseemayor/kxtallahasseemayor-26,https://polymarket.com/event/tallahassee-mayoral-election-winner-20260602161603006/will-loranne-ausley-win-the-tallahassee-mayoral-election-20260602161659079,7227.38,92123.183665,91.5
fuzzy,,kalshi,polymarket,St. Petersburg Mayoral Election — Ken Welch,Will Ken Welch win the St. Petersburg mayoral election?,KXSTPETERSBURGMAYOR-26-KWEL,89553842007703297345275187181509743990254530175816524029984742422646584408817,0.13,0.101,2027-08-18,Elections,https://kalshi.com/markets/kxstpetersburgmayor/kxstpetersburgmayor-26,https://polymarket.com/event/stpt-petersburg-mayoral-election-winner-20260624160811880/will-ken-welch-win-the-stpt-petersburg-mayoral-election-20260624160817192,2364.43,7641.790579999999,90.9
fuzzy,,kalshi,polymarket,St. Petersburg Mayoral Election — Charlie Crist,Will Charlie Crist win the St. Petersburg mayoral election?,KXSTPETERSBURGMAYOR-26-CCRI,15069040486234953669040776789869822508607568868719280210295224356636420503531,0.85,0.865,2027-08-18,Elections,https://kalshi.com/markets/kxstpetersburgmayor/kxstpetersburgmayor-26,https://polymarket.com/event/stpt-petersburg-mayoral-election-winner-20260624160811880/will-charlie-crist-win-the-stpt-petersburg-mayoral-election-20260624160817188,12366.36,49240.871176000015,91.7
fuzzy,,kalshi,polymarket,2026 Nobel Peace Prize winner — Committee to Protect Journalists,Will Committee to Protect Journalists win the Nobel Peace Prize in 2026?,KXNOBELPEACE-27-CPJ,2982941198819724769049162464851645519419973475826729269890970699176428607783,0.06,0.043,2027-01-01,Politics,https://kalshi.com/markets/kxnobelpeace/kxnobelpeace-26,https://polymarket.com/event/nobel-peace-prize-winner-2026-139/will-committee-to-protect-journalists-win-the-nobel-peace-prize-in-2026,127.2,6638.713285999999,90.0
fuzzy,,kalshi,polymarket,2026 Nobel Peace Prize winner — Tamim bin Hamad Al Thani,Will Tamim bin Hamad Al Thani win the Nobel Peace Prize in 2026?,KXNOBELPEACE-26-TAM,38629843016683821271278712298908281184814663635088376266062295059246738422381,0.017,0.013,2027-01-01,Politics,https://kalshi.com/markets/kxnobelpeace/kxnobelpeace-26,https://polymarket.com/event/nobel-peace-prize-winner-2026-139/will-tamim-bin-hamad-al-thani-win-the-nobel-peace-prize-in-2026-755,0.0,804616.7398589997,88.5
fuzzy,,kalshi,polymarket,Will Trump eliminate capital gains taxes on crypto? — Before 2027,Trump eliminates capital gains tax on crypto before 2027?,KXCRYPTOCAPGAIN-26-27,38577956202894813911522423295759441226459985692799781876715891336671282746369,0.03,0.031,2027-01-01,Politics,https://kalshi.com/markets/kxcryptocapgain/kxcryptocapgain-26,https://polymarket.com/event/trump-eliminates-capital-gains-tax-on-crypto-in-2025/trump-eliminates-capital-gains-tax-on-crypto-before-2027,70211.36,33499.390739,97.3
fuzzy,,kalshi,polymarket,Who will release a new album in 2026? — Rihanna,Will Rihanna release an album in 2026?,KXALBUMRELEASE-26-RIH,68407245983392836969924042565767686053748721311080576767933165488094611677276,0.03,0.11,2027-01-01,Entertainment,https://kalshi.com/markets/kxalbumrelease/kxalbumrelease-26,https://polymarket.com/event/which-artists-will-release-new-albums-in-2026/will-rihanna-release-an-album-in-2026,4621.62,12583.696811000002,83.6
fuzzy,,kalshi,polymarket,Who will release a new album in 2026? — Kendrick Lamar,Will Kendrick Lamar release an album in 2026?,KXALBUMRELEASE-26-KEN,90633861759372555740852149703875448376258793985771040949818672067551420508000,0.42,0.385,2027-01-01,Entertainment,https://kalshi.com/markets/kxalbumrelease/kxalbumrelease-26,https://polymarket.com/event/which-artists-will-release-new-albums-in-2026/will-kendrick-lamar-release-an-album-in-2026,9228.77,33005.850423,81.2
fuzzy,,kalshi,polymarket,Who will release a new album in 2026? — Lana Del Rey,Will Lana Del Rey release an album in 2026?,KXALBUMRELEASE-26-LAN,36059578813532330542563536537442057270140188776628011512570728768051482293732,0.21,0.475,2027-01-01,Entertainment,https://kalshi.com/markets/kxalbumrelease/kxalbumrelease-26,https://polymarket.com/event/which-artists-will-release-new-albums-in-2026/will-lana-del-rey-release-an-album-in-2026,9486.1,8967.608279999999,80.0
fuzzy,,kalshi,polymarket,Who will release a new album in 2026? — Sabrina Carpenter,Will Sabrina Carpenter release an album in 2026?,KXALBUMRELEASE-26-SAB,1187347430800231076141381546185422323198658666785623758599595328882074297301,0.23,0.225,2027-01-01,Entertainment,https://kalshi.com/markets/kxalbumrelease/kxalbumrelease-26,https://polymarket.com/event/which-artists-will-release-new-albums-in-2026/will-sabrina-carpenter-release-an-album-in-2026-611,7776.54,208.0,82.7
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Taylor Swift,Will Taylor Swift be TIME Person of the Year 2026?,KXTIME-26-TS,4123149736118864694566230758163571517520946389210330950664168360590565059249,0.02,0.0555,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-taylor-swift-be-time-person-of-the-year-2026,31495.38,92.648971,92.3
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Donald Trump,Will Donald Trump be TIME Person of the Year 2026?,KXTIME-26-DT,55660108007606265786043981619562704583897999652265582673499371383418897683387,0.1,0.1,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-donald-trump-be-time-person-of-the-year-2026,150611.04,7181.578418000001,90.1
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Sam Altman,Will Sam Altman be TIME Person of the Year 2026?,KXTIME-26-SA,91195573269222885139319238736030855111206053072927457343337731770808533820424,0.05,0.0425,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-sam-altman-be-time-person-of-the-year-2026,26296.91,291.109518,92.0
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — ChatGPT,Will ChatGPT be TIME Person of the Year 2026?,KXTIME-26-GPT,78815940021045606641440422428300777753054439603144468994915704317778192677336,0.05,0.047,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-chatgpt-be-time-person-of-the-year-2026,16973.52,106.14,88.9
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Jerome Powell,Will Jerome Powell be TIME Person of the Year 2026?,KXTIME-26-JP,79318443007323814887195500370242534687162014170584305007006859210229821236100,0.02,0.028,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-jerome-powell-be-time-person-of-the-year-2026,18883.29,289.410311,92.5
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Zohran Mamdani,Will Zohran Mamdani be TIME Person of the Year 2026?,KXTIME-26-ZOH,75219721190829533004296881569889865263645607082195400521306397405990606723860,0.28,0.275,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-zohran-mamdani-be-time-person-of-the-year-2026,755317.64,24924.697254999995,92.6
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Pope Leo XIV,Will Pope Leo XIV be TIME Person of the Year 2026?,KXTIME-26-POP,93547204301728188493186073729566863961255963880889581557252027015925549390518,0.11,0.075,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-pope-leo-xiv-be-time-person-of-the-year-2026,169102.62,21710.008778,92.3
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Dario Amodei,Will Dario Amodei be TIME Person of the Year 2026?,KXTIME-26-DAR,55324856138639668378123269728786302535994859173020263965580593909204298656516,0.07,0.0515,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-dario-amodei-be-time-person-of-the-year-2026,19922.44,2966.53958,90.1
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Shehbaz Sharif,Will Shehbaz Sharif be TIME Person of the Year 2026?,KXTIME-26-SHE,20710961152362241880774442976502891078724213888530081154312839354174397302350,0.04,0.0425,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-shehbaz-sharif-be-time-person-of-the-year-2026,1893.74,149.655329,92.6
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Reid Wiseman,Will Reid Wiseman be TIME Person of the Year 2026?,KXTIME-26-REI,98727053670810188490443574758442026915055539356758025977721425782935482884614,0.06,0.0535,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-reid-wiseman-be-time-person-of-the-year-2026,10749.95,118.25733,92.3
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Victor Glover,Will Victor Glover be TIME Person of the Year 2026?,KXTIME-26-VIC,75367588828315360472160079256172432293386038873034820850918099354645625473,0.06,0.067,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-victor-glover-be-time-person-of-the-year-2026,3370.78,70.0,92.5
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Christina Koch,Will Christina Koch be TIME Person of the Year 2026?,KXTIME-26-CHR,93008287820878887200712974821467347075999656260599302238263917376369194140081,0.04,0.0695,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-christina-koch-be-time-person-of-the-year-2026,5538.02,134.629899,90.5
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Marco Rubio,Will Marco Rubio be TIME Person of the Year 2026?,KXTIME-26-MAR,80715501435278800376538251697430664442452728911302405234327845338824540021870,0.04,0.035,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-marco-rubio-be-time-person-of-the-year-2026,3841.97,712.557811,92.1
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — James Talarico,Will James Talarico be TIME Person of the Year 2026?,KXTIME-26-JAM,11851956469848634980207520526898346338982459773540369636173629205859966642440,0.06,0.0405,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-james-talarico-be-time-person-of-the-year-2026,5949.2,78.083325,92.6
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Péter Magyar,Will Péter Magyar be TIME Person of the Year 2026?,KXTIME-26-PET,25355603116220024644264183514305246858377103748103450198992774898439760029079,0.03,0.038,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-pter-magyar-be-time-person-of-the-year-2026,2247.47,239.369243,92.3
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Mohammad-Bagher Ghalibaf,Will Mohammad-Bagher Ghalibaf be TIME Person of the Year 2026?,KXTIME-26-MOH,19529461727473340015632106766376024119061265189139390324721125014506108674892,0.04,0.036,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-mohammad-bagher-ghalibaf-be-time-person-of-the-year-2026,4512.48,9117.542004,93.9
fuzzy,,kalshi,polymarket,Time's Person of the Year for 2026 — Mark Carney,Will Mark Carney be TIME Person of the Year 2026?,KXTIME-26-MARK,19801257871010915928461715426701726678695986988088749487395531360119171753647,0.22,0.185,2027-01-01,Entertainment,https://kalshi.com/markets/kxtime/kxtime-26,https://polymarket.com/event/time-person-of-the-year-2026/will-mark-carney-be-time-person-of-the-year-2026,13537.84,1196.513637,89.9
fuzzy,,kalshi,polymarket,Top Album on Spotify in 2026? — DeBÍ TiRAR MáS FOToS,Will Debí Tirar Más Fotos be the top Spotify album for 2026?,KXTOPALBUMSPOTIFY-26-BAD,25220100596185851028567635190748284279545392897649574634975674224643594816097,0.85,0.895,2026-12-31,Entertainment,https://kalshi.com/markets/kxtopalbumspotify/kxtopalbumspotify-26,https://polymarket.com/event/top-spotify-album-2026/will-deb-tirar-ms-fotos-be-the-top-spotify-album-for-2026,18904.57,10191.782929,80.0
fuzzy,,kalshi,polymarket,People's Sexiest Man Alive for 2026 — Ryan Gosling,Will Ryan Gosling be named People's Sexiest Man Alive in 2026?,KXSEXYMAN-26-RYA,74138026058396993008620723026811617321717254031993052273057397079964254793298,0.03,0.0545,2027-01-01,Entertainment,https://kalshi.com/markets/kxsexyman/kxsexyman-26,https://polymarket.com/event/peoples-sexiest-man-alive-2026/will-ryan-gosling-be-named-peoples-sexiest-man-alive-in-2026-497,8286.21,352.652345,83.3
